x1,y1,x2,y2
610.270,441.687,542.258,376.191
612.662,440.376,538.595,379.846
614.829,439.122,534.399,383.981
616.733,437.963,530.662,387.705
617.723,437.609,529.441,389.395
618.971,436.744,527.426,391.542
620.435,435.875,524.219,394.617
621.502,435.288,519.337,404.234
623.994,434.041,511.790,417.354
625.460,433.352,508.362,424.257
627.222,432.334,505.525,430.215
628.229,432.020,503.345,434.974
629.367,431.533,501.112,439.913
635.953,429.819,498.936,444.960
640.710,428.411,497.183,449.061
643.650,427.843,496.133,451.900
645.010,427.846,495.174,454.254
650.867,426.141,494.383,456.478
654.353,425.420,493.283,459.371
658.507,423.927,492.857,460.914
662.973,422.867,490.632,470.061
667.936,420.834,488.691,477.272
671.551,420.070,487.436,481.605
676.551,418.448,486.585,484.032
681.459,417.098,484.607,490.204
683.087,417.047,482.223,498.754
686.549,424.273,482.828,504.301
688.622,434.130,487.420,518.387
690.366,441.981,489.940,527.289
691.041,447.288,492.053,534.085
691.404,451.001,493.963,540.086
691.742,453.932,495.780,545.589
692.816,458.522,497.189,550.078
693.303,461.000,498.389,553.931
692.947,461.441,498.850,555.635
693.177,462.792,499.830,558.760
693.773,465.217,500.642,561.611
695.261,467.165,501.700,564.795
698.703,472.161,502.909,568.717
700.392,475.015,514.297,574.480
702.339,478.086,531.049,584.553
706.928,484.401,541.508,590.411
709.888,492.685,551.109,595.452
714.610,510.707,559.336,599.621
717.462,522.943,565.945,602.760
719.528,531.178,571.202,605.344
721.011,538.209,575.791,607.627
722.346,544.327,579.421,609.345
723.415,549.576,579.572,609.743
724.043,552.483,582.530,611.436
725.254,558.894,586.834,613.439
725.891,562.177,588.447,614.097
726.453,565.275,592.060,615.950
727.095,568.544,596.399,617.590
730.349,573.387,598.166,623.536
745.263,590.500,603.698,639.152
756.146,603.174,608.050,650.820
761.953,609.753,610.552,658.865
768.020,616.360,611.914,663.174
772.281,621.005,613.511,668.002
776.437,625.580,614.846,672.299
781.026,630.187,616.552,677.265
784.895,634.276,617.979,681.483
788.231,637.702,619.159,684.809
791.135,640.817,619.690,686.780
793.499,643.099,620.797,691.883
795.469,645.302,624.810,704.928
798.189,648.122,628.538,715.979
800.969,650.952,631.354,724.368
803.310,653.223,633.804,731.207
804.760,654.808,635.668,736.357
806.881,659.192,636.776,739.716
813.754,672.109,638.424,744.030
818.438,680.824,640.122,748.544
821.196,686.479,641.820,752.960
823.798,691.720,651.820,760.122
825.789,696.040,667.678,775.607
827.281,699.092,678.297,784.549
828.948,703.189,687.123,791.837
830.225,705.947,695.413,798.455
831.719,709.769,701.158,803.201
832.441,711.399,706.932,807.744
834.222,715.172,711.446,811.215
835.321,717.987,715.411,814.358
836.247,720.310,718.688,817.000
837.099,722.599,723.356,820.524
837.976,724.838,730.306,821.384
838.396,727.326,744.656,813.922
834.362,737.714,756.107,808.822
831.981,745.628,764.234,804.685
829.551,752.113,771.150,800.992
827.641,756.796,777.840,797.148
822.704,758.184,781.825,793.384
820.000,758.000,785.810,789.620
818.000,762.000,789.795,785.856
811.000,767.000,794.195,782.249
804.000,771.000,798.830,778.374
803.000,774.000,803.622,774.281
801.000,775.000,808.000,771.000
790.526,772.179,813.207,766.094
784.289,771.268,818.000,762.000
779.361,771.335,822.000,759.000
774.088,772.057,825.000,757.000
768.599,773.314,825.660,751.979
763.459,774.846,829.645,748.215
758.522,776.234,833.630,744.451
755.096,776.135,838.978,735.103
751.828,776.304,843.185,727.236
749.487,776.480,846.632,720.514
745.982,776.756,849.593,714.491
742.508,777.022,852.020,709.579
739.012,777.332,854.811,703.692
735.738,777.544,856.327,701.794
735.535,777.560,879.987,691.533
733.808,777.674,896.097,683.879
731.092,777.980,907.893,678.581
731.339,777.594,917.847,674.179
726.601,783.734,925.815,670.700
723.913,787.174,931.810,668.200
721.186,790.258,936.870,665.854
720.406,791.540,942.573,663.414
718.527,793.633,946.975,661.428
717.129,795.256,951.539,659.445
719.226,794.794,956.047,657.435
717.175,795.996,959.518,655.900
708.044,792.211,962.229,654.514
704.056,789.296,966.208,649.504
700.930,787.167,970.408,631.149
697.231,784.826,973.489,617.065
694.865,783.424,975.427,606.723
694.274,782.806,976.592,599.067
693.461,782.179,977.320,592.555
692.348,781.445,978.316,585.683
690.689,781.026,978.826,581.148
690.260,773.771,979.373,574.211
689.812,762.244,980.848,572.440
689.527,756.246,987.387,553.124
689.159,751.987,989.356,542.836
688.785,748.507,990.670,533.616
687.962,744.547,991.570,526.382
687.364,742.351,992.292,520.583
695.131,734.823,993.036,514.660
703.933,725.546,993.386,509.912
708.338,720.612,993.522,506.743
711.862,716.549,993.660,502.175
714.586,713.379,993.920,498.248
717.601,709.610,999.271,491.983
720.461,706.485,1014.326,482.843
721.740,704.596,1021.733,478.328
723.323,702.737,1028.768,474.210
727.588,700.204,1033.520,471.299
740.411,693.934,1038.651,468.111
747.936,690.026,1044.316,464.485
753.605,687.235,1046.691,462.970
758.295,684.631,1056.382,472.331
760.782,683.061,1063.027,477.029
763.570,681.480,1063.107,484.741
770.025,677.228,1068.051,495.239
784.876,667.539,1070.901,502.000
795.813,661.360,1071.192,504.839
803.499,657.190,1064.465,513.550
809.268,653.949,1048.456,525.644
814.765,650.964,1039.719,534.140
819.297,648.631,1029.372,545.706
833.402,646.843,1023.585,551.812
853.739,643.257,1018.937,556.901
866.458,642.086,1014.715,561.548
875.898,641.282,1011.068,565.633
883.958,640.789,1008.157,569.199
891.726,640.406,1005.829,571.472
897.777,640.123,1003.100,574.982
904.853,639.602,1001.349,576.962
911.237,639.454,999.469,578.921
914.333,639.061,998.071,580.661
917.810,638.509,996.723,581.986
923.044,638.472,994.853,584.442
924.018,638.164,993.426,585.988
929.384,631.533,992.130,587.430
938.766,617.320,991.447,588.221
944.617,608.774,990.990,588.460
948.833,602.396,989.095,590.527
950.500,599.764,986.323,588.671
952.167,597.133,983.551,586.815
953.835,594.501,981.000,585.000
955.502,591.869,981.000,585.000
957.169,589.238,977.000,587.000
958.836,586.606,974.000,589.000
960.503,583.975,970.000,592.000
962.170,581.343,965.000,586.000
963.837,578.712,958.000,584.667
965.504,576.080,955.000,587.000
967.171,573.448,944.000,582.000
968.838,570.817,941.000,578.000
970.505,568.185,939.000,578.000
972.172,565.554,943.000,569.000
973.839,562.922,940.000,564.000
975.507,560.291,939.000,558.000
977.174,557.659,937.000,557.000
978.841,555.027,939.202,557.117
980.508,552.396,936.430,555.261
981.488,550.787,936.261,548.713
985.474,550.303,936.328,543.684
999.029,552.738,936.276,539.216
1008.477,555.266,936.214,537.510
1013.733,556.484,935.534,537.469
1017.726,557.666,935.369,534.773
1019.405,558.328,935.011,533.065
1024.898,563.129,936.973,526.237
1029.455,577.018,941.331,516.953
1030.919,584.572,945.424,509.105
1031.525,589.468,947.731,504.664
1031.950,593.763,949.878,500.724
1032.341,597.652,951.226,497.983
1032.666,601.469,952.639,495.631
1032.807,604.418,953.595,493.854
1032.802,605.947,954.258,492.305
1032.612,606.859,954.327,491.921
1032.648,610.149,954.859,490.931
1032.829,612.328,955.215,490.263
1032.640,614.681,956.155,488.684
1031.785,619.000,956.169,488.339
1022.313,621.460,953.843,478.930
1009.324,630.537,952.377,473.975
1003.633,634.274,951.200,470.082
999.397,636.813,950.399,467.292
995.643,639.129,949.731,464.994
992.786,641.007,949.038,463.375
989.969,642.714,948.603,461.878
987.565,644.259,948.413,461.957
985.590,645.577,948.051,461.308
983.577,646.930,947.577,460.106
980.992,648.549,949.069,458.634
979.263,649.897,939.945,465.173
978.210,650.687,930.976,472.354
976.769,651.700,926.590,476.427
976.486,652.261,923.577,479.145
972.111,648.873,917.763,482.867
962.512,640.603,915.123,487.097
957.554,636.016,910.458,502.227
954.210,632.818,906.661,513.136
952.844,631.234,904.248,521.430
951.014,629.498,902.465,527.460
948.779,627.265,900.812,534.400
947.041,625.777,899.549,539.496
946.597,625.704,898.555,544.456
949.850,625.741,898.050,546.686
952.761,613.737,897.660,550.005
954.528,608.634,896.910,553.911
955.599,606.163,896.548,557.365
956.539,602.789,892.617,566.820
957.302,601.168,889.692,579.571
957.670,601.695,888.268,585.822
958.236,600.315,887.144,590.543
958.448,599.433,886.430,594.708
959.042,598.270,885.533,599.887
959.262,596.573,884.928,604.672
959.227,595.979,884.281,608.166
962.063,591.818,884.359,608.300
964.659,585.425,885.505,613.214
966.167,581.431,891.569,625.544
966.931,579.100,896.590,634.964
968.241,575.396,900.663,641.307
968.706,574.190,903.177,645.035
969.239,572.792,905.357,648.012
969.678,571.709,907.179,650.695
968.227,574.371,908.742,652.862
972.430,573.285,911.192,656.487
983.335,572.413,913.205,659.356
990.112,572.558,914.652,661.510
992.607,573.297,915.953,663.359
994.229,573.674,916.432,663.860
994.383,574.323,915.030,663.383
994.282,574.035,922.495,661.773
996.382,582.279,929.149,658.989
996.172,589.090,932.666,657.262
995.947,593.800,935.371,655.887
995.694,595.973,936.551,655.111
995.858,599.703,937.414,654.859
996.408,603.715,940.053,645.877
996.744,606.647,941.411,639.075
997.002,608.552,942.893,632.336
997.539,610.118,943.108,630.772
997.651,611.292,939.157,624.017
997.951,613.172,936.357,617.784
998.006,614.014,934.210,612.859
998.801,617.244,932.875,609.940
999.655,618.805,932.217,608.242
1001.190,629.229,931.726,606.861
1002.182,636.139,931.562,606.112
1002.690,642.318,933.223,607.379
1003.157,646.779,920.526,612.989
991.105,670.420,907.524,619.532
970.598,705.375,900.997,623.353
957.281,724.511,896.897,625.926
946.610,738.087,893.200,627.931
938.671,748.741,889.492,629.955
931.563,757.899,889.736,630.637
924.668,766.355,880.005,644.233
919.605,773.193,873.097,653.663
913.802,780.096,869.384,658.628
910.591,784.579,866.929,661.659
906.053,789.895,864.139,665.284
897.448,788.730,861.621,668.630
892.218,781.212,859.337,671.202
886.971,775.622,856.508,674.969
884.028,772.537,855.167,676.638
881.363,769.528,854.987,676.031
879.369,767.534,848.563,690.819
876.407,764.211,842.509,702.661
874.684,762.329,839.322,709.533
872.915,760.653,836.988,714.535
871.480,759.298,834.476,719.596
877.640,755.803,833.075,722.324
883.048,729.580,828.388,730.151
886.775,712.885,816.331,744.264
889.441,699.089,807.174,754.401
891.299,687.220,799.603,762.697
892.749,679.575,793.869,769.174
893.645,672.397,790.669,772.874
894.381,668.208,787.851,776.170
895.457,660.880,784.908,779.376
895.889,656.255,781.710,783.376
896.443,651.229,778.968,786.026
897.041,645.583,778.550,794.857
897.452,643.723,779.016,809.801
897.622,638.894,779.473,819.471
898.026,636.313,780.045,826.229
898.443,632.146,780.329,834.128
898.854,628.321,780.649,837.056
894.005,628.875,781.201,843.506
878.327,631.504,781.406,844.228
869.429,633.391,782.112,847.780
861.147,635.276,777.983,845.976
855.455,636.678,764.004,843.459
849.744,638.000,753.849,841.270
845.971,638.851,746.066,840.209
841.849,639.786,731.218,836.966
839.060,640.167,720.304,836.599
836.160,640.669,713.618,836.468
831.037,642.667,707.112,836.575
817.856,656.658,700.384,837.007
806.775,666.749,695.961,836.894
800.994,672.241,691.742,837.434
795.137,677.820,688.929,837.714
790.231,682.541,685.010,837.922
785.143,687.644,681.682,838.375
780.878,691.896,678.249,838.823
777.859,694.881,675.395,839.288
772.009,699.050,671.356,839.571
759.761,710.986,666.679,840.717
752.301,718.797,661.232,841.493
746.532,724.844,657.705,841.976
741.131,730.468,655.552,843.022
736.113,735.592,650.338,838.748
725.665,744.253,644.898,833.899
717.143,752.321,642.119,831.197
708.861,759.527,639.031,828.833
703.163,764.394,631.480,822.956
698.224,767.145,631.755,818.970
689.896,770.609,619.900,795.430
682.423,773.430,612.731,782.371
677.108,774.925,607.644,773.040
671.407,776.481,602.485,764.286
666.100,777.677,598.341,757.338
661.926,778.724,594.939,751.564
658.260,779.420,591.981,746.698
654.996,780.050,589.303,742.206
654.679,779.858,587.168,738.852
653.456,780.159,585.060,735.097
652.642,779.011,582.664,731.414
648.045,776.550,580.108,727.278
644.132,774.452,578.745,724.916
641.907,773.044,577.275,722.869
641.243,772.744,573.797,719.268
639.099,772.334,556.422,715.006
635.600,770.961,541.965,711.009
632.749,768.667,531.447,708.336
630.187,767.069,524.018,706.467
628.464,765.455,519.215,705.353
626.776,763.830,512.775,703.960
625.194,762.578,508.971,703.118
620.137,758.999,503.748,701.994
616.506,756.570,498.163,700.919
614.855,755.057,496.144,700.633
612.948,753.257,489.766,708.565
611.720,751.788,478.290,721.268
610.172,750.922,471.023,728.798
605.962,747.726,464.814,734.623
603.131,745.895,459.058,740.189
600.375,743.860,454.856,744.231
598.862,742.714,452.055,746.999
597.539,741.589,449.887,749.271
585.066,740.978,447.185,751.674
561.791,736.812,444.035,754.723
544.845,734.838,439.962,758.289
532.763,733.217,437.995,760.284
524.069,732.100,436.780,761.440
514.868,730.981,435.333,762.767
507.704,730.110,435.263,763.194
504.632,729.724,424.544,759.995
498.122,728.665,412.129,755.112
492.741,728.210,406.298,751.927
489.147,727.848,402.018,749.705
487.732,727.894,398.913,747.910
482.253,727.656,396.041,746.484
480.129,727.261,392.746,744.841
471.712,727.469,389.374,743.175
459.270,726.105,386.810,741.971
447.584,725.868,385.839,741.314
438.989,725.741,377.090,723.776
430.945,726.723,358.892,692.542
425.738,726.886,348.667,670.570
417.979,726.771,341.188,653.545
415.468,726.370,336.003,641.278
411.589,726.132,331.494,630.374
407.860,726.006,327.729,620.839
403.725,725.738,324.618,612.946
400.447,725.626,321.532,604.796
396.851,724.891,318.751,597.396
393.408,724.993,316.486,591.123
392.555,721.137,314.449,585.189
387.330,715.985,312.922,581.365
382.778,711.896,311.299,576.544
379.152,708.447,309.654,571.885
371.614,697.344,308.093,566.824
363.574,686.483,306.902,563.403
358.320,679.360,305.589,559.127
354.217,673.874,318.146,553.291
349.949,667.798,337.810,544.031
346.449,662.550,351.425,537.250
343.533,658.122,360.949,532.423
341.055,654.201,369.370,528.338
338.789,650.805,375.227,525.412
336.661,647.403,380.482,522.640
334.679,644.161,386.151,519.662
332.449,638.477,390.815,517.271
331.633,622.527,395.819,514.587
330.646,611.306,401.096,511.606
330.331,602.668,404.168,509.832
330.085,596.085,406.475,508.500
330.066,590.354,409.507,504.103
329.857,584.796,410.596,483.598
330.004,579.367,411.770,467.635
330.351,573.741,411.996,456.613
330.476,570.044,411.849,448.745
330.709,568.497,411.822,441.949
332.355,555.320,411.751,435.164
338.134,539.150,411.629,428.740
342.939,526.689,411.029,422.312
346.990,516.574,410.823,417.378
349.523,509.903,410.791,413.787
353.265,502.339,410.767,411.352
360.317,487.653,410.304,406.180
365.744,474.476,405.558,403.090
369.793,465.253,388.289,390.983
373.064,457.760,379.688,385.174
375.547,452.680,373.058,381.143
378.335,447.467,371.442,362.153
380.414,443.695,376.038,336.366
382.670,438.352,377.703,322.658
384.596,433.775,379.237,310.078
386.383,429.267,380.072,302.496
387.395,426.166,381.020,296.541
388.694,422.665,381.444,292.145
389.274,420.672,375.373,291.552
390.196,417.313,362.755,292.170
391.249,413.783,353.659,293.017
391.997,411.620,350.213,293.633
390.996,401.281,349.928,302.045
391.371,386.588,344.589,316.059
390.074,375.474,338.738,323.775
389.026,365.648,333.009,329.626
387.918,357.429,327.167,334.615
387.668,352.259,323.297,337.395
386.645,345.518,319.606,340.383
386.518,343.077,316.856,342.023
386.217,339.765,314.131,343.857
385.591,335.218,310.784,346.355
385.474,333.323,307.935,348.308
385.024,330.983,304.560,350.844
384.933,329.773,307.042,351.339
384.770,328.127,305.959,360.500
384.154,325.455,302.868,368.196
384.052,324.537,300.903,373.248
383.216,320.853,299.262,377.322
382.734,319.536,297.741,381.127
382.619,319.907,297.327,382.907
388.660,323.042,296.824,384.837
403.213,322.504,296.317,386.745
412.414,322.201,295.589,388.847
418.742,322.089,295.452,394.714
424.816,321.508,307.225,415.955
428.313,321.189,312.761,433.030
432.054,320.754,315.685,442.899
434.746,320.227,318.100,450.952
438.772,319.740,319.719,457.901
441.688,319.175,321.070,464.983
444.952,318.271,321.700,468.395
443.903,319.860,322.455,472.293
460.474,328.788,322.760,473.301
469.629,333.460,322.355,476.891
476.570,337.396,320.742,486.754
482.389,340.707,319.315,494.116
487.766,344.011,318.213,498.265
491.409,346.145,316.768,502.610
494.480,347.881,316.045,505.166
496.742,349.112,314.905,508.159
500.306,351.562,313.880,511.027
503.338,353.421,312.385,515.082
505.524,354.670,311.058,518.579
507.825,356.115,310.449,521.128
508.814,356.506,321.716,532.791
511.960,358.420,329.869,547.178
513.633,359.501,335.439,556.570
518.037,362.195,339.750,563.528
523.911,365.785,343.757,570.205
527.025,368.211,346.668,574.789
532.915,384.559,346.548,572.520
539.842,398.111,344.505,582.370
544.894,408.790,340.525,594.634
549.108,417.294,338.673,602.261
552.305,423.724,337.608,607.482
555.161,429.328,336.801,610.878
557.275,433.513,336.112,613.345
559.586,437.859,335.407,617.000
560.801,440.085,335.497,617.460
561.009,441.119,350.223,615.409
560.419,453.837,364.865,614.449
560.024,460.690,372.561,613.691
560.232,462.895,379.048,613.438
559.145,467.109,383.955,613.465
557.315,475.423,388.450,613.680
556.672,479.461,394.228,614.756
555.104,486.269,397.724,615.387
