x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
405.516,446.421,473.648,30.402,253.724,284.301,432.841,600.707,291.573,497.783
404.971,448.218,477.452,31.283,252.202,288.038,432.453,603.025,290.944,496.222
403.956,453.185,481.095,31.806,249.969,292.638,431.913,606.081,289.787,491.340
403.334,455.272,484.162,32.645,248.557,297.110,431.735,607.606,290.095,488.972
402.522,458.028,486.400,32.698,246.645,302.362,430.998,610.774,290.173,484.374
401.613,461.563,488.321,33.036,244.648,306.851,430.993,611.745,290.513,478.809
401.231,462.536,490.055,33.440,243.101,310.648,430.870,613.028,291.063,475.203
399.514,465.979,491.611,33.840,241.038,315.921,429.926,615.534,292.346,468.950
398.604,466.705,492.308,33.857,239.897,318.561,430.036,615.043,292.534,464.040
397.054,471.354,494.224,34.519,238.097,322.621,429.326,617.502,293.143,457.175
396.943,472.012,494.434,34.593,237.222,324.739,429.826,617.782,293.403,453.223
395.700,474.953,495.886,35.180,235.283,329.922,429.348,619.789,294.150,446.977
395.300,475.724,497.374,35.102,234.103,333.527,428.728,619.975,294.451,443.508
393.612,478.872,498.887,35.137,232.997,336.220,426.941,622.130,294.356,437.262
391.399,481.341,500.114,35.170,231.778,339.661,424.950,624.506,294.511,434.028
390.717,481.952,501.155,35.126,231.046,343.300,424.087,625.985,294.587,429.817
388.251,485.164,502.660,35.072,229.650,349.025,422.197,628.512,294.862,425.266
387.690,485.607,504.293,35.346,229.016,352.011,419.163,628.646,294.714,423.980
385.129,489.330,505.889,35.157,228.027,358.012,412.285,630.484,294.927,418.855
384.159,489.746,507.531,35.057,227.654,360.581,407.909,631.250,295.142,416.407
381.249,492.322,509.682,35.569,227.245,364.927,403.275,632.722,295.177,412.467
380.273,493.267,511.919,36.018,226.716,367.632,398.581,633.800,295.252,410.130
377.905,495.668,514.923,35.557,226.779,370.749,394.315,634.345,295.872,406.895
375.861,497.942,517.825,35.878,226.897,373.572,390.204,634.489,295.494,403.073
375.057,498.905,520.890,36.611,226.716,376.014,385.934,635.582,295.554,400.850
373.210,500.536,524.716,37.696,226.682,378.910,381.432,636.774,295.744,395.216
373.113,500.726,528.514,38.060,225.887,381.270,377.672,637.677,295.865,394.108
370.381,503.609,532.120,39.023,226.061,385.022,371.618,638.123,296.011,388.813
369.672,504.126,535.747,40.890,225.761,388.645,367.854,638.831,295.693,386.427
368.967,505.159,540.172,43.263,225.092,392.103,361.872,639.993,295.637,382.103
367.266,505.638,544.665,45.324,224.522,395.048,357.018,640.481,295.684,378.099
365.387,506.618,548.739,47.837,223.812,399.547,352.259,641.185,295.915,374.139
363.295,507.766,552.573,50.493,223.247,403.218,346.779,641.320,295.783,370.167
362.322,508.048,556.846,52.939,221.998,407.505,342.636,642.484,295.748,366.535
359.110,509.961,561.314,55.195,220.736,412.072,336.772,644.013,296.036,362.450
358.125,510.548,565.192,57.447,219.887,416.563,332.408,645.060,296.160,359.050
354.713,511.800,568.717,59.900,218.925,422.277,327.549,645.859,297.066,354.952
355.360,511.582,573.169,61.919,218.079,425.074,324.097,646.645,296.867,352.231
352.217,513.188,577.717,63.996,217.835,429.881,319.477,648.294,297.309,346.195
352.056,513.593,582.580,66.366,217.546,435.488,316.377,649.105,297.606,344.172
349.502,514.890,586.914,68.505,216.854,439.755,311.920,650.381,298.147,340.745
348.338,515.561,591.204,70.476,216.558,445.315,307.732,651.186,298.935,337.327
347.921,516.141,595.574,71.880,216.348,450.834,304.489,652.042,298.072,334.078
344.687,517.812,600.923,73.987,215.727,456.657,299.527,653.671,295.168,331.473
345.428,518.072,604.871,75.535,215.118,460.809,296.913,654.677,293.343,333.094
342.815,519.126,609.731,77.526,214.980,467.015,291.251,656.528,285.640,336.420
343.476,519.040,613.681,78.826,214.554,472.411,288.914,656.888,282.003,338.756
340.803,520.199,618.033,80.110,214.232,477.561,284.182,660.094,277.036,341.365
340.562,520.822,622.276,81.663,213.281,482.540,282.641,663.173,272.401,343.786
339.847,521.465,626.303,83.294,211.825,486.910,281.144,667.326,268.748,346.474
337.634,522.520,630.109,84.335,211.435,487.347,279.897,671.083,265.061,348.594
338.069,522.574,633.954,85.472,210.354,489.374,279.079,673.517,260.952,350.999
336.230,523.650,637.683,86.576,209.200,491.617,277.060,677.996,254.912,354.982
336.917,523.965,640.867,87.935,208.719,491.973,276.507,679.594,253.042,356.958
334.561,525.418,644.539,89.298,207.745,492.711,274.692,684.710,248.756,361.856
335.366,525.496,647.258,90.160,207.937,492.233,274.047,686.447,245.960,364.488
333.296,526.533,650.257,91.396,206.351,493.993,272.441,690.796,241.886,370.263
333.407,526.775,653.533,92.491,206.238,494.222,270.839,693.830,239.972,373.660
332.583,527.544,656.110,93.568,205.724,494.801,269.358,696.792,237.908,377.331
332.105,528.096,658.347,94.549,204.297,497.009,268.408,697.805,235.558,382.084
331.564,528.509,660.170,95.202,204.192,500.328,268.347,697.279,233.849,385.223
330.350,529.645,662.038,96.466,203.876,505.435,266.605,699.561,231.491,389.524
330.834,529.502,663.143,97.108,203.188,509.846,267.075,698.560,230.308,391.583
328.951,530.503,664.747,98.253,202.890,513.800,264.797,702.013,228.210,396.826
329.652,530.269,665.843,98.974,202.147,518.477,264.967,701.175,227.343,398.331
327.653,531.498,667.569,100.463,201.826,524.104,263.245,703.550,225.401,402.961
327.910,531.657,668.602,100.988,201.065,528.070,262.561,703.947,224.269,405.070
327.175,532.234,669.741,101.237,200.980,533.588,261.940,704.605,222.829,408.178
326.232,532.581,672.014,101.541,202.190,540.346,260.896,705.578,221.625,411.839
326.488,532.567,672.796,100.402,202.431,543.018,261.180,705.004,220.938,414.028
324.433,533.719,674.795,99.862,203.734,549.546,259.388,706.997,219.024,418.937
325.165,533.365,676.229,99.551,204.310,552.187,260.216,705.745,218.359,420.759
323.720,533.971,678.724,99.179,205.908,557.186,259.231,706.857,216.964,426.304
323.301,534.168,681.361,98.847,206.750,560.710,261.756,703.922,216.829,429.335
322.458,534.538,684.356,98.217,208.380,566.798,260.563,705.948,216.481,435.147
321.954,535.114,686.474,97.656,209.679,570.415,261.497,705.327,216.409,437.950
320.998,535.272,688.741,96.992,211.267,574.191,260.410,707.196,216.440,442.556
319.845,535.727,690.955,96.601,212.602,578.772,259.581,708.360,216.668,445.196
320.661,535.390,694.139,96.114,214.581,581.974,259.283,708.973,217.568,449.482
321.029,535.035,697.155,95.638,218.458,586.056,258.318,711.620,218.349,455.046
321.854,535.001,699.960,94.923,220.610,587.404,258.198,712.288,219.007,459.257
320.504,535.582,703.743,94.119,224.845,589.669,255.589,716.637,220.603,464.557
321.954,535.032,707.184,93.682,226.587,590.733,254.644,718.059,221.415,467.284
320.990,535.229,710.173,92.910,230.367,592.252,252.554,722.595,223.228,473.537
322.123,534.411,713.719,91.771,231.836,592.963,251.908,724.683,223.980,475.670
320.950,534.873,717.227,90.557,233.902,593.662,250.290,727.851,226.962,481.210
320.241,534.994,720.660,89.914,234.629,593.955,248.352,731.540,230.580,485.007
319.949,535.024,723.877,89.438,237.058,594.664,247.048,733.366,233.631,488.079
318.909,535.295,727.327,88.318,237.846,595.293,245.074,737.376,237.382,491.875
320.535,534.708,729.644,87.550,239.479,595.839,244.895,738.060,239.661,493.542
318.202,535.564,732.635,86.557,240.905,596.300,242.741,743.021,244.501,496.838
319.466,534.921,735.502,85.905,239.947,596.034,242.186,744.531,246.671,498.466
318.544,535.302,739.182,84.890,239.888,596.053,239.504,748.052,251.240,502.341
318.679,535.201,741.460,84.216,239.461,595.558,238.094,748.134,252.715,503.302
318.530,535.222,743.919,83.338,240.625,596.058,236.085,748.968,257.884,506.885
317.858,535.602,746.732,82.098,242.910,596.934,234.411,749.307,260.652,508.747
318.713,535.164,749.033,81.211,243.416,598.272,234.464,748.817,263.288,510.670
317.167,535.595,751.622,80.351,245.554,600.534,230.463,750.631,267.195,514.257
320.055,534.369,753.536,79.652,247.080,602.413,231.414,749.888,268.474,515.472
318.069,534.996,756.395,78.052,250.242,605.959,227.560,750.972,272.465,519.352
319.385,534.566,758.300,75.981,251.563,607.611,227.349,750.939,273.420,520.198
318.729,534.551,760.586,73.617,253.978,610.227,224.981,751.137,277.231,523.449
320.219,534.243,762.622,71.705,256.463,612.260,223.782,751.103,279.121,524.774
320.461,533.888,764.976,69.331,258.849,615.333,221.381,751.909,281.991,526.915
321.557,532.942,766.718,67.073,261.550,618.743,219.698,752.754,284.052,528.603
322.881,532.248,768.402,64.615,263.496,621.218,218.492,753.081,285.097,529.747
322.484,532.342,770.268,62.339,266.370,624.577,215.089,753.921,288.811,533.325
324.313,531.289,772.089,60.014,268.019,626.524,214.489,753.803,288.817,533.629
324.140,531.209,773.832,57.661,271.277,630.717,210.225,755.131,291.303,537.272
325.884,530.114,775.154,55.800,273.435,633.273,209.219,755.510,291.555,537.927
324.772,530.213,776.541,52.682,276.322,636.392,204.724,757.209,294.125,542.708
326.340,529.127,776.934,50.803,279.056,639.957,203.393,757.675,295.294,544.294
326.014,528.772,777.608,47.772,282.062,643.040,200.516,758.791,297.532,547.952
326.622,528.528,778.166,44.963,286.045,647.158,197.818,759.991,299.265,551.440
327.138,527.865,778.906,41.760,288.188,649.327,196.614,760.783,301.296,554.566
327.392,527.496,779.557,38.968,291.261,652.736,193.028,762.295,304.053,558.401
327.429,527.304,780.072,36.525,294.007,655.511,192.189,762.507,305.147,559.865
326.530,527.055,780.459,33.707,297.375,659.066,188.225,765.312,310.069,566.252
328.476,526.626,780.912,31.533,298.820,661.217,186.491,768.017,311.866,568.503
327.101,526.691,782.281,28.528,301.236,664.882,183.697,773.446,316.879,573.175
328.057,526.021,784.300,26.462,303.868,668.686,181.925,777.155,319.591,575.943
328.158,525.868,786.649,24.720,306.443,672.476,179.733,781.465,323.491,579.786
328.489,526.082,788.231,25.023,308.250,676.439,177.346,785.495,326.311,582.387
328.761,525.819,789.670,25.353,310.510,680.166,175.288,788.813,329.953,585.517
328.002,525.928,792.076,25.322,313.290,684.911,173.398,792.489,335.056,589.629
328.423,525.791,794.840,25.064,315.093,688.388,172.148,794.243,336.956,591.558
327.981,525.826,796.993,24.983,317.586,693.696,170.497,797.549,340.967,595.495
328.997,525.234,798.435,25.343,319.120,696.372,169.122,800.059,342.106,596.463
328.627,525.084,800.908,25.306,321.650,700.988,167.218,803.272,346.915,600.490
328.534,525.331,803.204,25.348,323.049,703.983,166.336,805.102,348.809,602.406
328.740,525.172,805.961,24.832,324.822,708.037,165.149,808.806,351.576,605.247
329.564,524.986,808.649,24.858,326.294,711.537,163.529,812.061,354.757,608.487
329.409,525.164,811.930,25.168,326.921,713.331,160.916,811.769,356.498,610.213
328.434,524.940,815.277,25.986,327.591,715.660,157.151,809.448,360.595,613.620
329.701,525.015,818.749,26.658,327.790,716.812,154.794,806.430,361.924,614.927
328.680,524.852,820.604,26.688,328.476,718.737,151.591,802.931,366.160,619.370
329.075,525.016,823.028,26.923,328.653,719.654,149.771,800.873,367.433,621.077
328.346,524.670,825.440,27.506,329.161,721.992,147.089,798.166,372.019,625.525
329.853,524.845,828.100,27.865,329.540,721.125,145.393,796.509,374.665,627.926
329.125,524.596,831.398,28.293,330.975,723.471,142.753,794.343,377.722,632.086
328.920,524.624,834.917,29.028,332.408,726.561,140.543,792.508,379.255,636.268
328.994,524.413,838.010,30.144,333.437,728.747,139.132,791.144,380.524,640.066
329.282,524.376,841.570,31.500,335.984,732.417,137.552,789.800,381.985,645.804
329.717,524.386,844.576,32.447,337.161,734.190,137.106,789.403,383.078,649.022
329.325,524.269,847.526,33.232,339.493,739.083,135.272,788.449,384.193,654.934
329.698,524.245,850.293,33.787,341.453,742.506,135.053,789.014,384.827,656.619
329.906,523.710,854.129,34.904,344.547,746.438,133.536,788.404,385.206,662.331
329.527,523.983,856.945,36.032,345.872,748.697,132.922,788.309,385.431,664.895
329.667,523.736,859.961,36.795,348.299,752.096,130.806,788.633,385.841,668.924
329.001,523.818,863.710,37.658,350.627,755.217,128.287,791.406,386.108,672.600
329.469,523.720,866.173,38.312,352.597,757.770,126.663,795.421,386.298,674.911
328.453,523.694,869.240,39.200,355.652,761.841,124.611,799.914,386.621,678.789
329.582,523.554,872.103,40.157,357.093,763.858,123.124,803.523,386.850,680.629
329.779,523.885,874.951,41.165,360.024,767.689,121.049,807.691,387.085,684.202
329.572,523.139,877.344,41.752,361.994,770.201,119.840,810.101,386.921,685.154
328.421,523.194,880.176,42.250,364.278,773.830,117.725,813.657,387.050,688.595
329.337,522.936,882.795,43.080,365.992,776.635,116.292,816.300,387.136,690.401
328.940,522.912,885.674,43.997,368.296,779.984,115.198,818.407,387.240,692.179
328.754,522.858,887.830,44.661,369.936,782.470,113.793,820.768,387.269,694.636
328.555,522.639,890.634,45.399,371.881,786.079,111.380,821.595,387.088,696.574
327.250,522.616,892.867,45.897,373.783,789.861,106.671,819.911,386.920,700.443
328.527,522.541,895.207,46.509,375.179,792.238,104.457,818.067,387.063,699.951
326.628,522.517,897.872,47.196,377.268,795.999,99.821,815.643,386.634,703.946
328.374,522.479,900.209,47.531,378.595,798.568,97.378,814.260,386.115,705.851
327.111,522.422,902.503,48.290,380.289,802.136,93.860,812.677,385.156,708.829
327.150,522.380,904.663,48.608,381.446,804.288,90.649,811.192,385.147,709.686
326.711,522.551,906.527,49.299,383.044,807.334,87.431,808.566,384.444,713.504
326.710,522.310,909.375,49.757,384.506,810.010,84.904,806.454,384.011,714.404
326.249,522.192,911.312,51.049,384.897,813.383,82.606,804.561,383.782,715.290
326.555,522.023,913.654,51.835,385.050,817.992,79.724,802.165,383.042,718.822
327.438,521.961,915.703,52.844,385.214,820.204,77.998,800.566,382.903,719.210
325.957,521.675,917.053,53.837,384.755,823.356,75.308,797.871,382.326,722.460
327.491,521.859,917.466,55.555,384.667,825.471,74.229,796.648,382.364,721.733
325.874,521.587,918.464,57.739,384.301,826.152,71.756,794.052,381.788,725.005
326.594,521.713,919.323,60.047,384.751,825.772,70.283,792.748,381.938,724.023
325.660,521.605,920.109,61.934,384.424,826.081,68.140,789.829,380.970,726.104
325.665,521.607,920.384,64.254,384.038,826.941,65.639,786.186,381.504,726.900
326.359,521.815,920.310,66.409,384.211,826.691,64.046,784.339,381.624,726.327
325.837,521.582,920.956,69.050,383.623,827.983,60.460,780.437,381.362,728.856
326.599,521.597,921.684,72.248,383.514,827.807,58.675,778.271,381.519,726.487
324.738,521.483,921.544,74.979,382.633,828.900,56.255,775.734,380.917,729.980
325.372,521.719,921.833,78.145,383.299,827.900,55.182,774.285,381.086,726.531
325.239,521.473,922.160,81.105,382.248,828.829,53.488,772.053,380.789,730.713
325.411,521.507,922.173,84.244,381.747,829.186,52.941,771.571,380.982,729.597
325.605,521.486,921.645,86.879,381.722,829.085,52.941,771.133,380.903,730.531
325.252,521.511,921.549,90.012,380.680,829.957,52.487,770.637,380.740,730.612
326.202,521.634,921.304,92.493,380.800,830.252,53.109,771.085,380.497,730.923
325.205,521.596,922.063,96.354,379.502,831.275,52.994,771.393,380.578,731.857
326.026,521.859,922.145,98.498,379.488,831.183,54.786,772.647,380.248,731.171
324.366,521.570,921.811,101.366,378.893,832.013,54.478,772.202,380.249,732.946
325.391,521.581,921.721,104.364,379.112,831.736,56.558,773.792,380.087,731.723
325.450,521.424,921.751,107.310,378.604,832.081,58.200,775.511,380.071,733.285
325.531,521.532,921.954,110.054,378.654,832.319,59.532,778.154,379.877,731.330
325.071,521.565,922.190,113.056,379.248,832.113,60.450,781.599,379.645,733.221
324.743,521.536,922.040,116.445,379.707,832.191,60.943,784.940,379.582,733.544
324.764,521.719,921.094,119.884,381.329,830.482,61.110,787.096,379.813,731.937
323.725,521.495,919.707,123.241,381.352,830.452,59.931,790.587,379.918,733.774
325.021,521.415,919.523,124.545,381.595,830.300,60.900,791.199,379.834,730.760
324.017,521.647,917.900,128.449,381.189,831.227,63.290,796.051,379.705,732.904
324.482,521.602,916.529,129.768,382.271,829.322,64.930,798.759,379.699,730.631
323.068,521.350,914.488,132.384,381.190,830.787,67.256,804.269,379.596,732.575
323.098,521.232,913.436,134.342,380.825,831.024,68.729,807.591,379.873,732.196
323.309,521.442,912.266,136.820,379.929,831.925,71.079,811.054,379.846,732.152
323.466,521.675,910.945,139.619,379.447,832.530,74.119,815.267,379.954,732.199
322.747,521.597,909.974,141.598,378.608,833.051,76.293,818.959,379.999,730.445
322.432,521.466,908.951,143.959,377.496,833.996,79.394,822.967,379.981,732.301
324.406,521.591,908.170,144.975,377.307,834.277,81.454,824.927,379.864,729.832
321.750,521.491,906.966,147.203,376.202,835.193,85.858,830.375,380.164,731.917
322.688,521.391,906.099,147.822,376.089,835.382,88.499,834.226,380.043,730.570
323.010,521.564,904.864,149.953,376.017,835.739,92.049,838.451,380.131,731.460
322.140,521.289,903.763,151.438,377.391,834.899,94.795,841.470,380.274,730.930
321.840,521.574,902.936,152.852,377.527,835.046,98.539,845.498,380.197,730.801
321.785,521.685,901.878,154.812,377.178,835.923,101.407,849.175,380.146,730.379
321.668,521.444,901.146,156.436,377.974,835.774,103.441,851.839,380.246,730.147
321.389,521.481,900.507,159.944,378.220,836.447,106.324,855.271,380.322,732.441
